Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,month,date,year
702,06/01/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,36,236,46,13,0.0,81,43,06,01,2013
702,06/01/2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,40,40,20,80,32,996,38,9,11.0,69,28,06,01,2013
541,06/01/2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,40,40,60,28,816,41,7,30.0,68,18,06,01,2013
503,06/01/2013,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,43,597,56,14,41.0,98,24,06,01,2013
971,06/01/2013,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,10,20,18,478,26,5,12.0,44,16,06,01,2013
503,06/01/2013,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,70,110,70,180,111,767,167,36,138.0,276,62,06,01,2013
503,06/01/2013,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,120,80,190,118,636,164,36,145.0,279,55,06,01,2013
971,06/01/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,70,30,110,51,396,64,19,15.0,114,49,06,01,2013
541,06/01/2013,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,70,40,110,50,397,68,16,33.0,117,41,06,01,2013
503,06/01/2013,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,140,90,280,149,1245,149,41,115.0,295,61,06,01,2013
503,06/01/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,50,80,30,130,44,496,63,40,-8.0,106,64,06,01,2013
503,06/01/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,50,90,40,140,47,456,65,15,6.0,111,57,06,01,2013
503,06/01/2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,70,40,110,38,414,55,12,28.0,92,33,06,01,2013
253,06/01/2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,70,130,90,200,92,1102,140,30,109.0,230,57,06,01,2013
253,06/01/2013,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,60,50,90,43,822,64,12,55.0,106,22,06,01,2013
206,06/01/2013,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,47,371,78,14,57.0,124,34,06,01,2013
206,06/01/2013,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,40,20,60,40,443,59,12,33.0,98,33,06,01,2013
509,06/01/2013,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,30,50,0,80,53,597,75,48,-4.0,127,73,06,01,2013
509,06/01/2013,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,593,62,15,47.0,109,26,06,01,2013
360,06/01/2013,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,70,20,120,59,377,74,22,25.0,132,52,06,01,2013
425,06/01/2013,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,90,60,160,81,1046,96,25,68.0,175,44,06,01,2013
206,06/01/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,90,150,110,240,79,425,114,25,91.0,191,45,06,01,2013
206,06/01/2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,130,200,90,330,110,665,154,100,33.0,262,121,06,01,2013
719,07/01/2013,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,130,80,250,145,1304,146,40,112.0,288,60,07,01,2013
303,07/01/2013,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,50,0,80,39,517,56,36,-14.0,94,61,07,01,2013
720,07/01/2013,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,50,20,90,47,420,63,15,29.0,109,39,07,01,2013
719,07/01/2013,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,419,64,19,17.0,114,48,07,01,2013
720,07/01/2013,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,50,20,90,50,1051,59,15,32.0,108,33,07,01,2013
970,07/01/2013,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,41,592,53,13,37.0,93,24,07,01,2013
720,07/01/2013,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,150,120,260,104,952,152,29,153.0,254,38,07,01,2013
303,07/01/2013,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,90,110,80,200,87,564,112,28,98.0,197,38,07,01,2013
303,07/01/2013,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,190,150,320,127,1007,185,35,192.0,309,43,07,01,2013
720,07/01/2013,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,608,136,26,135.0,228,35,07,01,2013
303,07/01/2013,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,52,668,79,17,43.0,130,45,07,01,2013
708,07/01/2013,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,80,140,120,220,104,952,152,29,153.0,254,38,07,01,2013
773,07/01/2013,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,100,70,170,87,564,112,28,99.0,197,37,07,01,2013
312,07/01/2013,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,100,170,150,270,127,1007,185,35,192.0,309,43,07,01,2013
312,07/01/2013,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,120,90,200,94,608,136,26,137.0,228,34,07,01,2013
312,07/01/2013,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,52,668,79,17,43.0,130,45,07,01,2013
815,07/01/2013,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,250,340,230,590,238,1190,329,78,287.0,562,113,07,01,2013
847,07/01/2013,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,160,230,170,390,154,833,222,49,207.0,373,67,07,01,2013
630,07/01/2013,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,330,470,340,800,291,1742,387,96,357.0,672,119,07,01,2013
815,07/01/2013,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,320,220,620,266,1819,266,74,232.0,527,91,07,01,2013
641,07/01/2013,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,250,340,240,590,291,1742,387,96,356.0,672,120,07,01,2013
563,07/01/2013,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,130,200,150,330,154,833,222,49,207.0,373,67,07,01,2013
563,07/01/2013,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,240,150,460,266,1819,266,74,230.0,527,92,07,01,2013
515,07/01/2013,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,230,290,170,520,270,1834,332,102,272.0,597,126,07,01,2013
712,07/01/2013,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,25,854,36,7,23.0,60,18,07,01,2013
319,07/01/2013,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,34,1010,41,10,12.0,74,30,07,01,2013
712,07/01/2013,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,23,605,31,7,17.0,54,18,07,01,2013
712,07/01/2013,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,20,50,20,808,29,5,18.0,49,15,07,01,2013
563,07/01/2013,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,559,43,0,43.0,43,11,07,01,2013
636,07/01/2013,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,50,70,10,120,59,338,82,53,-1.0,140,77,07,01,2013
660,07/01/2013,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,100,40,0,140,120,1334,49,37,-17.0,167,57,07,01,2013
314,07/01/2013,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,60,30,90,44,258,59,14,23.0,102,39,07,01,2013
816,07/01/2013,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,30,40,0,70,40,219,49,15,1.0,88,45,07,01,2013
417,07/01/2013,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,36,252,46,13,0.0,81,43,07,01,2013
314,07/01/2013,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,90,40,170,76,613,93,28,43.0,167,58,07,01,2013
314,07/01/2013,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,70,40,130,60,1070,72,18,44.0,131,37,07,01,2013
660,07/01/2013,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,40,60,40,100,35,894,52,9,44.0,86,19,07,01,2013
314,07/01/2013,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,70,50,110,39,845,57,10,48.0,95,20,07,01,2013
513,07/01/2013,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,18,486,26,5,12.0,44,16,07,01,2013
937,07/01/2013,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,40,40,50,23,868,34,6,22.0,56,17,07,01,2013
740,07/01/2013,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,160,100,250,114,822,172,37,144.0,283,63,07,01,2013
419,07/01/2013,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,120,170,110,290,141,692,195,43,177.0,333,62,07,01,2013
614,07/01/2013,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,30,130,51,419,64,19,15.0,114,49,07,01,2013
513,07/01/2013,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,40,110,47,420,63,15,28.0,109,40,07,01,2013
234,07/01/2013,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,50,30,80,34,432,51,10,25.0,84,31,07,01,2013
567,07/01/2013,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,50,0,90,39,517,56,36,-12.0,94,60,07,01,2013
216,07/01/2013,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,160,180,120,340,145,1304,146,40,112.0,288,60,07,01,2013
262,07/01/2013,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,40,90,39,380,65,12,40.0,103,33,07,01,2013
262,07/01/2013,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,70,60,120,59,870,85,16,80.0,143,25,07,01,2013
262,07/01/2013,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,40,10,70,36,462,54,11,29.0,89,31,07,01,2013
715,07/01/2013,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,50,0,90,47,622,66,42,-8.0,112,67,07,01,2013
715,07/01/2013,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,80,60,130,50,587,65,16,50.0,114,27,07,01,2013
262,07/01/2013,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,59,403,74,22,25.0,132,52,07,01,2013
608,07/01/2013,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,130,180,60,310,124,717,173,112,44.0,294,131,07,01,2013
262,07/01/2013,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,130,80,230,97,575,130,32,98.0,225,55,07,01,2013
715,07/01/2013,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,130,90,220,86,1081,103,26,77.0,187,44,07,01,2013
860,07/01/2013,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,80,40,130,76,613,93,28,44.0,167,57,07,01,2013
959,07/01/2013,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,40,60,40,100,60,1070,72,18,46.0,131,36,07,01,2013
959,07/01/2013,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,30,60,50,90,35,894,52,9,44.0,86,19,07,01,2013
860,07/01/2013,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,30,20,50,20,814,31,5,21.0,51,15,07,01,2013
475,07/01/2013,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,70,20,110,47,622,66,42,-7.0,112,66,07,01,2013
860,07/01/2013,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,50,20,90,43,388,57,14,22.0,99,38,07,01,2013
203,07/01/2013,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,80,130,90,210,90,1148,135,29,104.0,223,56,07,01,2013
352,07/01/2013,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,50,587,65,16,50.0,114,27,07,01,2013
352,07/01/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,59,403,74,22,26.0,132,51,07,01,2013
239,07/01/2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,60,80,50,140,86,1081,103,26,76.0,187,45,07,01,2013
772,07/01/2013,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,40,70,50,110,45,885,65,12,57.0,109,22,07,01,2013
239,07/01/2013,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,60,90,70,150,59,870,85,16,80.0,143,25,07,01,2013
239,07/01/2013,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,110,180,60,290,124,717,173,112,44.0,294,131,07,01,2013
754,07/01/2013,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,90,130,80,220,97,575,130,32,98.0,225,55,07,01,2013
305,07/01/2013,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,100,170,120,270,114,822,172,37,144.0,283,63,07,01,2013
754,07/01/2013,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,130,180,130,310,141,692,195,43,178.0,333,61,07,01,2013
774,07/01/2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,50,20,80,51,419,64,19,15.0,114,49,07,01,2013
413,07/01/2013,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,40,30,60,23,868,34,6,22.0,56,17,07,01,2013
774,07/01/2013,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,10,30,20,40,18,486,26,5,12.0,44,16,07,01,2013
413,07/01/2013,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,70,20,100,39,560,72,36,10.0,110,60,07,01,2013
339,07/01/2013,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,130,150,100,280,145,1304,146,40,112.0,288,60,07,01,2013
978,07/01/2013,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,40,590,560,630,52,-1493,613,17,778.0,659,46,07,01,2013
603,07/01/2013,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,36,252,46,13,0.0,81,43,07,01,2013
603,07/01/2013,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,40,30,60,25,854,36,7,23.0,60,18,07,01,2013
603,07/01/2013,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,559,43,0,43.0,43,11,07,01,2013
603,07/01/2013,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,50,80,10,130,59,338,82,53,-1.0,140,77,07,01,2013
603,07/01/2013,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,50,10,80,40,219,49,15,0.0,88,46,07,01,2013
603,07/01/2013,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,50,90,70,140,61,329,90,19,68.0,150,38,07,01,2013
603,07/01/2013,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,60,90,60,150,64,467,96,21,59.0,159,49,07,01,2013
516,07/01/2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,200,410,310,610,270,1781,523,102,536.0,786,126,07,01,2013
914,07/01/2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,190,-40,-110,150,260,3076,-62,80,-226.0,196,95,07,01,2013
212,07/01/2013,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,130,200,160,330,127,1007,185,35,190.0,309,44,07,01,2013
914,07/01/2013,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,110,160,120,270,104,952,152,29,153.0,254,38,07,01,2013
631,07/01/2013,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,90,150,120,240,94,608,136,26,135.0,228,35,07,01,2013
347,07/01/2013,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,150,-80,-240,70,162,2321,-85,147,-367.0,76,168,07,01,2013
631,07/01/2013,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,250,280,190,530,266,1355,280,74,251.0,541,91,07,01,2013
716,07/01/2013,East,Major Market,Colombian,Beans,Coffee,New York,Regular,340,520,370,860,364,2654,548,127,511.0,904,166,07,01,2013
337,07/01/2013,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,46,587,60,15,44.0,105,26,07,01,2013
985,07/01/2013,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,90,40,160,76,613,93,28,43.0,167,58,07,01,2013
337,07/01/2013,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,70,50,120,40,843,59,11,50.0,98,21,07,01,2013
504,07/01/2013,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,110,90,180,59,870,85,16,80.0,143,25,07,01,2013
225,07/01/2013,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,40,50,0,90,47,-395,66,42,-8.0,112,67,07,01,2013
318,07/01/2013,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,30,50,30,80,39,380,65,12,41.0,103,33,07,01,2013
225,07/01/2013,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,40,20,70,36,462,54,11,29.0,89,31,07,01,2013
505,07/01/2013,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,20,30,20,50,25,854,36,7,23.0,60,18,07,01,2013
505,07/01/2013,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,40,20,70,34,1010,41,10,14.0,74,29,07,01,2013
505,07/01/2013,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,80,120,70,200,64,467,96,21,61.0,159,48,07,01,2013
505,07/01/2013,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,150,60,10,210,120,1334,49,37,-15.0,167,56,07,01,2013
505,07/01/2013,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,30,40,10,70,40,-258,49,15,1.0,88,45,07,01,2013
505,07/01/2013,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,50,70,0,120,59,338,82,53,-1.0,140,77,07,01,2013
505,07/01/2013,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,50,20,80,44,258,59,14,25.0,102,38,07,01,2013
580,07/01/2013,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,80,30,130,59,403,74,22,26.0,132,51,07,01,2013
405,07/01/2013,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,110,180,60,290,124,717,173,112,44.0,294,131,07,01,2013
580,07/01/2013,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,60,40,110,41,592,53,13,39.0,93,23,07,01,2013
918,07/01/2013,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,20,50,40,70,23,868,34,6,22.0,56,17,07,01,2013
405,07/01/2013,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,120,160,110,280,141,-942,195,43,177.0,333,62,07,01,2013
918,07/01/2013,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,20,20,30,18,486,26,5,12.0,44,16,07,01,2013
405,07/01/2013,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,90,150,100,240,114,822,172,37,142.0,283,64,07,01,2013
214,07/01/2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,47,420,63,15,28.0,109,40,07,01,2013
254,07/01/2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,50,30,80,34,432,51,10,26.0,84,30,07,01,2013
972,07/01/2013,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,320,380,290,700,260,1319,307,80,284.0,562,94,07,01,2013
806,07/01/2013,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,140,110,240,87,564,112,28,98.0,197,38,07,01,2013
682,07/01/2013,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,40,110,52,-456,79,17,41.0,130,46,07,01,2013
979,07/01/2013,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,80,140,120,220,104,952,152,29,155.0,254,37,07,01,2013
254,07/01/2013,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,80,110,90,190,94,608,136,26,135.0,228,35,07,01,2013
801,07/01/2013,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,50,30,70,44,258,59,14,23.0,102,39,07,01,2013
435,07/01/2013,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,40,20,60,40,219,49,15,1.0,88,45,07,01,2013
435,07/01/2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,50,80,60,130,61,329,90,19,66.0,150,39,07,01,2013
435,07/01/2013,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,90,60,140,64,467,96,21,61.0,159,48,07,01,2013
801,07/01/2013,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,100,40,-10,140,120,1334,49,37,-17.0,167,57,07,01,2013
801,07/01/2013,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,30,60,10,90,59,338,82,53,0.0,140,76,07,01,2013
801,07/01/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,70,90,60,160,60,1070,72,18,44.0,131,37,07,01,2013
435,07/01/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,70,40,120,43,388,57,14,22.0,99,38,07,01,2013
435,07/01/2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,70,210,76,613,93,28,43.0,167,58,07,01,2013
435,07/01/2013,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,60,50,90,39,845,57,10,50.0,95,20,07,01,2013
435,07/01/2013,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,46,587,60,15,44.0,105,26,07,01,2013
435,07/01/2013,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,30,50,40,80,35,894,52,9,43.0,86,20,07,01,2013
707,07/01/2013,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,60,90,80,150,94,608,136,26,135.0,228,35,07,01,2013
949,07/01/2013,West,Major Market,Green Tea,Leaves,Tea,California,Regular,30,50,20,80,52,668,79,17,41.0,130,46,07,01,2013
619,07/01/2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,100,170,150,270,127,1007,185,35,192.0,309,43,07,01,2013
714,07/01/2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,220,270,200,490,260,1319,307,80,283.0,562,95,07,01,2013
909,07/01/2013,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,100,70,170,87,564,112,28,99.0,197,37,07,01,2013
619,07/01/2013,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,60,110,100,170,104,952,152,29,155.0,254,37,07,01,2013
661,07/01/2013,West,Major Market,Amaretto,Beans,Coffee,California,Regular,190,-90,-150,100,154,1832,-67,49,-190.0,86,66,07,01,2013
650,07/01/2013,West,Major Market,Colombian,Beans,Coffee,California,Regular,450,690,530,1140,364,2654,548,127,511.0,904,166,07,01,2013
909,07/01/2013,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,290,-40,-150,250,238,2797,-36,78,-217.0,200,113,07,01,2013
213,07/01/2013,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,250,260,170,510,266,1819,266,74,230.0,527,92,07,01,2013
408,07/01/2013,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,150,220,60,370,162,943,225,147,62.0,384,167,07,01,2013
562,07/01/2013,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,270,380,260,650,291,1742,387,96,357.0,672,119,07,01,2013
